"domaine","code_specialite","nom_specialite","universite","institution","baccalaureat","score_2023","score_2024","score_2025"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20512","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ ﻭ ﺍﻟﻤﺤﻴﻂ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","117.2292","0","0"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20512","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻷﺣﻴﺎﺀ ﻭ ﺍﻟﻤﺤﻴﻂ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","84.4898","77.7835","80.7976"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20513","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺤﻴﺎﺓ ﻭ ﺍﻷﺭﺽ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","106.1761","0","97.245"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20513","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻟﺤﻴﺎﺓ ﻭ ﺍﻷﺭﺽ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","111.125","113.3181","110.4454"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","153.765","152.91","128.8"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","143.83","141.485","138.9449"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","171.415","163.8","168.3"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","168.675","169.52","154.57"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","145.685","143.64","99.0482"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","137.2","126.645","123.615"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","179.4765","161.6342","147.6975"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","144.705","147.115","138.4259"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20573","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","137.5183","133.2833","115.7583"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20573","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","125.1483","119.4887","110.1267"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20573","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","151.6636","125.9767","131.48"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20573","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻟﻤﻌﻠﻮﻣﺎﺕ ﻭﺍﻻﺗﺼﺎﻻﺕ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","127.0567","128.1058","123.6"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20603","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻄﺎﻗﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","125.2117","110.0833","100.6272"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20603","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻄﺎﻗﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","99.6616","98.549","90.7158"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20603","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳﺔ ﺍﻟﻄﺎﻗﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","116.5033","112.0083","103.9095"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20629","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","120.635","119.85","98.3183"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20629","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","110.7772","106.715","99.2779"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20629","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","126.1183","125.16","108.1538"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","20629","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻹﻟﻜﺘﺮﻭﻧﻴﻚ ﻭﺍﻟﻜﻬﺮﻭﺗﻘﻨﻴﺔ ﻭﺍﻵﻟﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﻛﻠﻴﺔ ﺍﻟﻌﻠﻮﻡ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","124.6497","118.4597","130.015"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﺭﻳﺎﺿﻴﺎﺕ","143.185","142.3528","102.5683"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","138.765","131.42","129.14"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","158.0497","155.83","148.13"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21523","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","150.465","157.735","143.8134"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﺭﻳﺎﺿﻴﺎﺕ","139.255","135.7456","103.1299"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","131.4549","123.035","118.325"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","154.845","160.0078","76.7186"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21524","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﻫﻨﺪﺳﺔ ﻧﻈﻢ ﺍﻹﻋﻼﻣﻴﺔ","ﺟﺎﻣﻌﺔ ﻗﺮﻃﺎﺝ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﻌﻠﻮﻡ ﺍﻟﺘﻄﺒﻴﻘﻴﺔ ﻭ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ ﺑﻤﺎﻃﺮ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","132.38","138.2975","130.69"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21566","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","146.62","145.7608","105.035"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21566","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","135.9","129.16","123.485"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21566","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﺇﻗﺘﺼﺎﺩ ﻭﺗﺼﺮﻑ","119.82","129.505","116.785"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21566","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﺍﻟﻌﻠﻮﻡ ﺍﻟﺘﻘﻨﻴﺔ","151.8651","150.275","139.515"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21566","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺗﻜﻨﻮﻟﻮﺟﻴﺎﺕ ﺍﻹﻋﻼﻣﻴﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺍﻹﻋﻼﻣﻴﺔ","146.045","148.695","141.84"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21570","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﺭﻳﺎﺿﻴﺎﺕ","124.32","140.315","142.9734"
"ﺍﻟﻌﻠﻮﻡ ﺍﻟﺼﺤﻴﺤﺔ ﻭﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺎ","21570","ﺍﻹﺟﺎﺯﺓ ﻓﻲ ﺍﻟﻬﻨﺪﺳـﺔ ﺍﻟﻤﻴﻜﺎﻧـﻴـﻜـﻴـﺔ","ﺍﻹﺩﺍﺭﺓ ﺍﻟﻌﺎﻣﺔ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ","ﺍﻟﻤﻌﻬﺪ ﺍﻟﻌﺎﻟﻲ ﻟﻠﺪﺭﺍﺳﺎﺕ ﺍﻟﺘﻜﻨﻮﻟﻮﺟﻴﺔ ﺑﺒﻨﺰﺭﺕ","ﻋﻠﻮﻡ ﺗﺠﺮﻳﺒﻴﺔ","117.09","116.925","114.6132"
